,sitecode,nodename,model,loopback_id,router_id,menagement_ip,node_type,region,vendor
3159,XYKK,RAC_XYKK01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.254,RAC,BKK,Cisco
3160,CNWSM,RAC_CNWSM21C,CISCO_ASR920CC,,,10.122.33.148,RAC,BKK,Cisco
3161,INSQP,RAC_INSQP21C,CISCO_ASR920CC,,,10.122.13.120,RAC,BKK,Cisco
3162,ATRKM,RAC_ATRKM21C,CISCO_ASR920CC,,,10.122.16.90,RAC,BKK,Cisco
3163,TPRRM,RAC_TPRRM21C,CISCO_ASR920CC,,,10.122.28.90,RAC,BKK,Cisco
3164,SWT1B,RAC_SWT1B21C,CISCO_ASR920CC,,,10.122.45.10,RAC,BKK,Cisco
3165,MSK2M,RAC_MSK2M51C,ciscoNCS540,Loopback0,10.64.2.153,10.124.209.153,RAC,BKK,Cisco
3166,CRUTM,RAC_CRUTM21C,CISCO_ASR920CC,,,10.122.44.4,RAC,BKK,Cisco
3167,BORPM,RAC_BORPM21C,CISCO_ASR920CC,,,10.122.48.52,RAC,BKK,Cisco
3168,BWWHP,RAC_BWWHP21C,CISCO_ASR920CC,,,10.125.198.133,RAC,BKK,Cisco
3169,KVPHP,RAC_KVPHP21C,CISCO_ASR920CC,,,10.122.26.68,RAC,BKK,Cisco
3170,WVPCP,RAC_WVPCP21C,CISCO_ASR920CC,,,10.125.198.10,RAC,BKK,Cisco
3171,SPMCM,RAC_SPMCM21C,CISCO_ASR920CC,,,10.122.46.85,RAC,BKK,Cisco
3172,CUSDM,RAC_CUSDM21C,CISCO_ASR920CC,,,10.122.14.206,RAC,BKK,Cisco
3173,PPYTB,RAC_PPYTB21C,CISCO_ASR920CC,,,10.122.64.250,RAC,BKK,Cisco
3174,TMRSM,RAC_TMRSM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.223,10.124.38.20,RAC,BKK,Cisco
3175,PASKM,RAC_PASKM51C,ciscoNCS540,Loopback0,10.64.4.31,10.124.211.31,RAC,BKK,Cisco
3176,MBPUM,RAC_MBPUM21C,CISCO_ASR920CC,,,10.122.26.246,RAC,BKK,Cisco
3177,CFLPP,RAC_CFLPP21C,CISCO_ASR920CC,,,10.125.200.230,RAC,BKK,Cisco
3178,BKACM,RAC_BKACM21C,CISCO_ASR920CC,,,10.122.12.140,RAC,BKK,Cisco
3179,DDTPX,RAC_DDTPX21C,CISCO_ASR920CC,,,10.122.44.134,RAC,BKK,Cisco
3180,BASBM,RAC_BASBM21C,CISCO_ASR920CC,,,10.122.27.232,RAC,BKK,Cisco
3181,RRBBM,RAC_RRBBM21C,CISCO_ASR920CC,,,10.125.193.132,RAC,BKK,Cisco
3182,WSNWM,RAC_WSNWM21C,CISCO_ASR920CC,,,10.122.28.102,RAC,BKK,Cisco
3183,MPNUM,RAC_MPNUM51C,ciscoNCS540,Loopback0,10.64.12.82,10.124.209.5,RAC,BKK,Cisco
3184,PTK1M,RAC_PTK1M21C,CISCO_ASR920CC,,,10.125.198.198,RAC,BKK,Cisco
3185,LCTHP,RAC_LCTHP21C,CISCO_ASR920CC,,,10.122.65.85,RAC,BKK,Cisco
3186,RL42M,RAC_RL42M21C,CISCO_ASR920CC,,,10.122.64.68,RAC,BKK,Cisco
3187,XSYJ,RAC_XSYJ01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.238,RAC,BKK,Cisco
3188,TCCRM,RAC_TCCRM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.231,10.124.40.132,RAC,BKK,Cisco
3189,PNC3M,RAC_PNC3M21C,CISCO_ASR920CC,,,10.122.48.24,RAC,BKK,Cisco
3190,NWK1M,RAC_NWK1M21C,CISCO_ASR920CC,,,10.122.28.7,RAC,BKK,Cisco
3191,WST2M,RAC_WST2M21C,CISCO_ASR920CC,,,10.122.42.61,RAC,BKK,Cisco
3192,BGPNM,RAC_BGPNM21C,CISCO_ASR920CC,,,10.122.16.236,RAC,BKK,Cisco
3193,PR27M,RAC_PR27M21C,CISCO_ASR920CC,,,10.122.45.196,RAC,BKK,Cisco
3194,RBBRP,RAC_RBBRP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.229,10.124.42.68,RAC,BKK,Cisco
3195,TW37M,RAC_TW37M51C,ciscoNCS540,Loopback0,10.64.4.90,10.124.211.90,RAC,BKK,Cisco
3196,BP77M,RAC_BP77M21C,CISCO_ASR920CC,,,10.122.48.37,RAC,BKK,Cisco
3197,WKKWM,RAC_WKKWM21C,CISCO_ASR920CC,,,10.122.18.215,RAC,BKK,Cisco
3198,STKHM,RAC_STKHM21C,CISCO_ASR920CC,,,10.122.26.230,RAC,BKK,Cisco
3199,CFSWP,RAC_CFSWP21C,CISCO_ASR920CC,,,10.122.22.124,RAC,BKK,Cisco
3200,PK64M,RAC_PK64M21C,CISCO_ASR920CC,,,10.122.10.20,RAC,BKK,Cisco
3201,P951M,RAC_P951M21C,CISCO_ASR920CC,,,10.122.68.53,RAC,BKK,Cisco
3202,MPCHM,RAC_MPCHM21C,CISCO_ASR920CC,,,10.122.16.229,RAC,BKK,Cisco
3203,CS83M,RAC_CS83M21C,CISCO_ASR920CC,,,10.122.21.9,RAC,BKK,Cisco
3204,SWMKM,RAC_SWMKM21C,CISCO_ASR920CC,,,10.122.20.74,RAC,BKK,Cisco
3205,RKS2M,RAC_RKS2M21C,CISCO_ASR920CC,,,10.122.48.12,RAC,BKK,Cisco
3206,IP21M,RAC_IP21M21C,CISCO_ASR920CC,,,10.122.32.132,RAC,BKK,Cisco
3207,CS57M,RAC_CS57M51C,ciscoNCS540,Loopback0,10.64.3.100,10.124.210.100,RAC,BKK,Cisco
3208,PCTNP,RAC_PCTNP21C,CISCO_ASR920CC,,,10.122.8.250,RAC,BKK,Cisco
3209,BAYAP,RAC_BAYAP04C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.209,10.124.32.248,RAC,BKK,Cisco
3210,PGTPM,RAC_PGTPM21C,CISCO_ASR920CC,,,10.122.11.220,RAC,BKK,Cisco
3211,SSP2P,RAC_SSP2P21C,CISCO_ASR920CC,,,10.122.22.24,RAC,BKK,Cisco
3212,RFPNM,RAC_RFPNM21C,CISCO_ASR920CC,,,10.122.24.187,RAC,BKK,Cisco
3213,RLK3M,RAC_RLK3M21C,CISCO_ASR920CC,,,10.125.197.21,RAC,BKK,Cisco
3214,BR48M,RAC_BR48M21C,CISCO_ASR920CC,,,10.122.41.203,RAC,BKK,Cisco
3215,KKW5M,RAC_KKW5M01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.190,10.124.51.180,RAC,BKK,Cisco
3216,BNTWP,RAC_BNTWP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.114,10.122.8.54,RAC,BKK,Cisco
3217,TAMCP,RAC_TAMCP21C,CISCO_ASR920CC,,,10.122.19.187,RAC,BKK,Cisco
3218,SRYOP,RAC_SRYOP21C,CISCO_ASR920CC,,,10.122.13.133,RAC,BKK,Cisco
3219,SWRCM,RAC_SWRCM21C,CISCO_ASR920CC,,,10.122.15.37,RAC,BKK,Cisco
3220,PKRDM,RAC_PKRDM21C,CISCO_ASR920CC,,,10.122.47.198,RAC,BKK,Cisco
3221,BS19M,RAC_BS19M21C,CISCO_ASR920CC,,,10.122.42.60,RAC,BKK,Cisco
3222,A421B,RAC_A421B21C,CISCO_ASR920CC,,,10.122.46.184,RAC,BKK,Cisco
3223,RMA3M,RAC_RMA3M21C,CISCO_ASR920CC,,,10.122.30.68,RAC,BKK,Cisco
3224,C130M,RAC_C130M21C,CISCO_ASR920CC,,,10.122.26.28,RAC,BKK,Cisco
3225,KTWBP,RAC_KTWBP21C,CISCO_ASR920CC,,,10.122.14.148,RAC,BKK,Cisco
3226,ON68M,RAC_ON68M21C,CISCO_ASR920CC,,,10.122.28.87,RAC,BKK,Cisco
3227,ON34M,RAC_ON34M51C,ciscoNCS540,Loopback0,10.64.6.199,10.124.213.199,RAC,BKK,Cisco
3228,SDB3A,RAC_SDB3A21C,CISCO_ASR920CC,,,10.122.27.204,RAC,BKK,Cisco
3229,BAGAM,RAC_BAGAM21C,CISCO_ASR920CC,,,10.122.41.168,RAC,BKK,Cisco
3230,BBK3M,RAC_BBK3M21C,CISCO_ASR920CC,,,10.122.44.54,RAC,BKK,Cisco
3231,PN36M,RAC_PN36M51C,ciscoNCS540,Loopback0,10.64.4.17,10.124.211.17,RAC,BKK,Cisco
3232,KN43M,RAC_KN43M21C,CISCO_ASR920CC,,,10.122.65.52,RAC,BKK,Cisco
3233,PC16M,RAC_PC16M21C,CISCO_ASR920CC,,,10.122.35.57,RAC,BKK,Cisco
3234,WTHRM,RAC_WTHRM21C,CISCO_ASR920CC,,,10.122.47.236,RAC,BKK,Cisco
3235,SKS4M,RAC_SKS4M21C,CISCO_ASR920CC,,,10.122.18.93,RAC,BKK,Cisco
3236,WCDTM,RAC_WCDTM21C,CISCO_ASR920CC,,,10.122.28.36,RAC,BKK,Cisco
3237,IAMWM,RAC_IAMWM21C,CISCO_ASR920CC,,,10.122.19.37,RAC,BKK,Cisco
3238,SCT2P,RAC_SCT2P22C,CISCO_ASR920CC,,,10.122.13.132,RAC,BKK,Cisco
3239,PSH2M,RAC_PSH2M21C,CISCO_ASR920CC,,,10.125.197.100,RAC,BKK,Cisco
3240,RM27M,RAC_RM27M51C,ciscoNCS540,Loopback0,10.64.7.246,10.124.214.246,RAC,BKK,Cisco
3241,CRSUM,RAC_CRSUM21C,CISCO_ASR920CC,,,10.122.42.88,RAC,BKK,Cisco
3242,BUHOP,RAC_BUHOP21C,CISCO_ASR920CC,,,10.122.19.234,RAC,BKK,Cisco
3243,JWMRP,RAC_JWMRP21C,CISCO_ASR920CC,,,10.122.18.88,RAC,BKK,Cisco
3244,PU27M,RAC_PU27M21C,CISCO_ASR920CC,,,10.122.42.164,RAC,BKK,Cisco
3245,ZST2M,RAC_ZST2M21C,CISCO_ASR920CC,,,10.122.35.166,RAC,BKK,Cisco
3246,SP17M,RAC_SP17M21C,CISCO_ASR920CC,,,10.122.20.250,RAC,BKK,Cisco
3247,STS1M,RAC_STS1M21C,CISCO_ASR920CC,,,10.122.11.118,RAC,BKK,Cisco
3248,CEMTM,RAC_CEMTM21C,CISCO_ASR920CC,,,10.122.15.205,RAC,BKK,Cisco
3249,SNRKM,RAC_SNRKM21C,CISCO_ASR920CC,,,10.122.41.151,RAC,BKK,Cisco
3250,CPR9M,RAC_CPR9M51C,ciscoNCS540,Loopback0,10.64.3.57,10.124.210.57,RAC,BKK,Cisco
3251,RK10M,RAC_RK10M21C,CISCO_ASR920CC,,,10.122.45.69,RAC,BKK,Cisco
3252,QTO1B,RAC_QTO1B21C,CISCO_ASR920CC,,,10.122.33.24,RAC,BKK,Cisco
3253,KBTNM,RAC_KBTNM21C,CISCO_ASR920CC,,,10.122.13.27,RAC,BKK,Cisco
3254,HARBP,RAC_HARBP21C,CISCO_ASR920CC,,,10.122.21.253,RAC,BKK,Cisco
3255,MVPHP,RAC_MVPHP21C,CISCO_ASR920CC,,,10.122.31.141,RAC,BKK,Cisco
3256,SMKTM,RAC_SMKTM21C,CISCO_ASR920CC,,,10.122.12.27,RAC,BKK,Cisco
3257,WPK1M,RAC_WPK1M02C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.79.216,RAC,BKK,Cisco
3258,UTDCP,RAC_UTDCP21C,CISCO_ASR920CC,,,10.122.14.118,RAC,BKK,Cisco
3259,EXCWP,RAC_EXCWP21C,CISCO_ASR920CC,,,10.122.14.185,RAC,BKK,Cisco
3260,LLK7M,RAC_LLK7M21C,CISCO_ASR920CC,,,10.122.17.24,RAC,BKK,Cisco
3261,PNSCM,RAC_PNSCM21C,CISCO_ASR920CC,,,10.122.8.77,RAC,BKK,Cisco
3262,PADUM,RAC_PADUM21C,CISCO_ASR920CC,,,10.122.22.40,RAC,BKK,Cisco
3263,BKTWP,RAC_BKTWP21C,CISCO_ASR920CC,,,10.122.19.215,RAC,BKK,Cisco
3264,PIN4M,RAC_PIN4M51C,ciscoNCS540,Loopback0,10.64.4.62,10.124.211.62,RAC,BKK,Cisco
3265,CT13M,RAC_CT13M51C,ciscoNCS540,Loopback0,10.64.16.128,10.124.209.30,RAC,BKK,Cisco
3266,LTBFM,RAC_LTBFM21C,CISCO_ASR920CC,,,10.122.65.28,RAC,BKK,Cisco
3267,DCSAP,RAC_DCSAP21C,CISCO_ASR920CC,,,10.122.20.29,RAC,BKK,Cisco
3268,PNM1M,RAC_PNM1M51C,ciscoNCS540,Loopback0,10.64.2.221,10.124.209.221,RAC,BKK,Cisco
3269,VSTNM,RAC_VSTNM21C,CISCO_ASR920CC,,,10.122.68.196,RAC,BKK,Cisco
3270,PSV4M,RAC_PSV4M21C,CISCO_ASR920CC,,,10.125.196.89,RAC,BKK,Cisco
3271,XYLK,RAC_XYLK01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.122.1.210,RAC,BKK,Cisco
3272,WKKHM,RAC_WKKHM21C,CISCO_ASR920CC,,,10.122.43.181,RAC,BKK,Cisco
3273,PY50M,RAC_PY50M51C,ciscoNCS540,Loopback0,10.64.3.241,10.124.210.241,RAC,BKK,Cisco
3274,BGPHP,RAC_BGPHP51C,ciscoNCS540,Loopback0,10.64.2.231,10.124.209.231,RAC,BKK,Cisco
3275,SCHQ,RAG_SCHQ01C_9K,CISCO_ASR_9010,Loopback0,10.122.0.94,10.122.0.94,RAG,BKK,Cisco
3276,SCHQ,RAG_SCHQ01C_9K,CISCO_ASR_9010,Loopback10,10.64.0.94,10.122.0.94,RAG,BKK,Cisco
3277,JMTWP,RAC_JMTWP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.139,10.124.32.7,RAC,BKK,Cisco
3278,KPWEM,RAC_KPWEM21C,CISCO_ASR920CC,,,10.122.27.6,RAC,BKK,Cisco
3279,SR41M,RAC_SR41M21C,CISCO_ASR920CC,,,10.122.64.180,RAC,BKK,Cisco
3280,OS71M,RAC_OS71M21C,CISCO_ASR920CC,,,10.122.31.249,RAC,BKK,Cisco
3281,KGKWM,RAC_KGKWM21C,CISCO_ASR920CC,,,10.122.11.104,RAC,BKK,Cisco
3282,KDN2M,RAC_KDN2M21C,CISCO_ASR920CC,,,10.125.200.37,RAC,BKK,Cisco
3283,APGCM,RAC_APGCM21C,CISCO_ASR920CC,,,10.122.27.197,RAC,BKK,Cisco
3284,SMSMM,RAC_SMSMM51C,ciscoNCS540,Loopback0,10.64.16.191,10.124.209.44,RAC,BKK,Cisco
3285,SPB5M,RAC_SPB5M21C,CISCO_ASR920CC,,,10.122.44.57,RAC,BKK,Cisco
3286,CP28M,RAC_CP28M51C,ciscoNCS540,Loopback0,10.64.3.58,10.124.210.58,RAC,BKK,Cisco
3287,K552M,RAC_K552M21C,CISCO_ASR920CC,,,10.122.65.247,RAC,BKK,Cisco
3288,SDPHM,RAC_SDPHM51C,ciscoNCS540,Loopback0,10.64.16.177,10.124.209.31,RAC,BKK,Cisco
3289,LP2AB,RAC_LP2AB21C,CISCO_ASR920CC,,,10.122.35.9,RAC,BKK,Cisco
3290,TPTTP,RAC_TPTTP21C,CISCO_ASR920CC,,,10.122.23.57,RAC,BKK,Cisco
3291,KN40M,RAC_KN40M21C,CISCO_ASR920CC,,,10.122.34.41,RAC,BKK,Cisco
3292,PS36M,RAC_PS36M21C,CISCO_ASR920CC,,,10.125.200.136,RAC,BKK,Cisco
3293,SSMSM,RAC_SSMSM21C,CISCO_ASR920CC,,,10.122.14.86,RAC,BKK,Cisco
3294,CWDC01C,POIAG_CWDC01C,CISCO_ASR903,,,,POIAG,BKK,Cisco
3295,LP3RP,RAC_LP3RP21C,CISCO_ASR920CC,,,10.122.30.57,RAC,BKK,Cisco
3296,PUBCM,RAC_PUBCM21C,CISCO_ASR920CC,,,10.122.42.120,RAC,BKK,Cisco
3297,ROSTP,RAC_ROSTP21C,CISCO_ASR920CC,,,10.122.12.217,RAC,BKK,Cisco
3298,LBKLM,RAC_LBKLM21C,CISCO_ASR920CC,,,10.122.41.88,RAC,BKK,Cisco
3299,BD10M,RAC_BD10M51C,ciscoNCS540,Loopback0,10.64.3.24,10.124.210.24,RAC,BKK,Cisco
3300,NBJEP,RAC_NBJEP31C,CISCO_ASR920CC,,,10.124.34.36,RAC,BKK,Cisco
3301,LN45M,RAC_LN45M21C,CISCO_ASR920CC,,,10.122.24.123,RAC,BKK,Cisco
3302,FKR2P,RAC_FKR2P21C,CISCO_ASR920CC,,,10.122.44.39,RAC,BKK,Cisco
3303,MDFSP,RAC_MDFSP21C,CISCO_ASR920CC,,,10.122.19.74,RAC,BKK,Cisco
3304,UK54M,RAC_UK54M21C,CISCO_ASR920CC,,,10.122.8.85,RAC,BKK,Cisco
3305,FS04M,RAC_FS04M21C,CISCO_ASR920CC,,,10.122.25.140,RAC,BKK,Cisco
3306,S13SM,RAC_S13SM21C,CISCO_ASR920CC,,,10.122.42.75,RAC,BKK,Cisco
3307,MSSMP,RAC_MSSMP21C,CISCO_ASR920CC,,,10.122.12.204,RAC,BKK,Cisco
3308,TPBCM,RAC_TPBCM51C,ciscoNCS540,Loopback0,10.64.10.211,10.124.217.211,RAC,BKK,Cisco
3309,LKM2M,RAC_LKM2M21C,CISCO_ASR920CC,,,10.122.47.57,RAC,BKK,Cisco
3310,TLPUM,RAC_TLPUM51C,ciscoNCS540,Loopback0,10.64.6.119,10.124.213.119,RAC,BKK,Cisco
3311,RTV5P,RAC_RTV5P21C,CISCO_ASR920CC,,,10.122.12.58,RAC,BKK,Cisco
3312,CBSSM,RAC_CBSSM01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.103,10.124.55.84,RAC,BKK,Cisco
3313,BTV1M,RAC_BTV1M51C,ciscoNCS540,Loopback0,10.64.3.17,10.124.210.17,RAC,BKK,Cisco
3314,BPRSM,RAC_BPRSM51C,ciscoNCS540,Loopback0,10.64.12.81,10.124.209.4,RAC,BKK,Cisco
3315,KCSKM,RAC_KCSKM21C,CISCO_ASR920CC,,,10.122.19.42,RAC,BKK,Cisco
3316,WNSBP,RAC_WNSBP21C,CISCO_ASR920CC,,,10.122.13.134,RAC,BKK,Cisco
3317,R254M,RAC_R254M21C,CISCO_ASR920CC,,,10.122.21.120,RAC,BKK,Cisco
3318,SKS9M,RAC_SKS9M21C,CISCO_ASR920CC,,,10.122.41.121,RAC,BKK,Cisco
3319,LB20M,RAC_LB20M21C,CISCO_ASR920CC,,,10.125.197.84,RAC,BKK,Cisco
3320,TNOMM,RAC_TNOMM21C,CISCO_ASR920CC,,,10.122.19.148,RAC,BKK,Cisco
3321,RVRPP,RAC_RVRPP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.145,10.124.50.164,RAC,BKK,Cisco
3322,TLS1,RSW_TLS101C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
3323,RVE1M,RAC_RVE1M21C,CISCO_ASR920CC,,,10.122.13.116,RAC,BKK,Cisco
3324,TMETP,RAC_TMETP21C,CISCO_ASR920CC,,,10.122.9.106,RAC,BKK,Cisco
3325,WW22M,RAC_WW22M21C,CISCO_ASR920CC,,,10.122.12.168,RAC,BKK,Cisco
3326,TMMNM,RAC_TMMNM21C,CISCO_ASR920CC,,,10.122.30.136,RAC,BKK,Cisco
3327,SINKO_PE02,POIC_SINKO_PE02,CISCO_7606S,,,,POIC,BKK,Cisco
3328,WBL2M,RAC_WBL2M21C,CISCO_ASR920CC,,,10.122.44.235,RAC,BKK,Cisco
3329,S704M,RAC_S704M21C,CISCO_ASR920CC,,,10.122.42.92,RAC,BKK,Cisco
3330,TLI4P,RAC_TLI4P21C,CISCO_ASR920CC,,,10.122.20.141,RAC,BKK,Cisco
3331,WCT1M,RAC_WCT1M21C,CISCO_ASR920CC,,,10.122.17.121,RAC,BKK,Cisco
3332,UDSBA,RAC_UDSBA21C,CISCO_ASR920CC,,,10.122.64.53,RAC,BKK,Cisco
3333,BAYAP,RAC_BAYAP02C,CISCO_MWR_2941_DC_A,Loopback0,10.122.72.100,10.122.8.254,RAC,BKK,Cisco
3334,PY2HP,RAC_PY2HP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.72.104,10.124.42.165,RAC,BKK,Cisco
3335,WK36M,RAC_WK36M21C,CISCO_ASR920CC,,,10.122.20.236,RAC,BKK,Cisco
3336,SLB9M,RAC_SLB9M21C,CISCO_ASR920CC,,,10.122.24.45,RAC,BKK,Cisco
3337,VNTBP,RAC_VNTBP02C,CISCO_MWR_2941_DC_A,Loopback0,10.122.72.138,10.122.14.103,RAC,BKK,Cisco
3338,NTHGM,RAC_NTHGM21C,CISCO_ASR920CC,,,10.122.15.133,RAC,BKK,Cisco
3339,SSYNP,RAC_SSYNP21C,CISCO_ASR920CC,,,10.122.18.138,RAC,BKK,Cisco
3340,EKBNM,RAC_EKBNM51C,ciscoNCS540,Loopback0,10.64.2.139,10.124.209.139,RAC,BKK,Cisco
3341,MCLTM,RAC_MCLTM51C,ciscoNCS540,Loopback0,10.64.9.84,10.124.216.84,RAC,BKK,Cisco
3342,LHBNM,RAC_LHBNM21C,CISCO_ASR920CC,,,10.122.66.74,RAC,BKK,Cisco
3343,ITPJM,RAC_ITPJM51C,ciscoNCS540,Loopback0,10.64.2.136,10.124.209.136,RAC,BKK,Cisco
3344,NM17M,RAC_NM17M21C,CISCO_ASR920CC,,,10.122.22.8,RAC,BKK,Cisco
3345,KRBKP,RAC_KRBKP51C,ciscoNCS540,Loopback0,10.64.2.149,10.124.209.149,RAC,BKK,Cisco
3346,IC21,RAC_IC2102C,CISCO_MWR_2941_DC_A,Loopback0,10.122.73.80,10.122.66.133,RAC,BKK,Cisco
3347,YBPTM,RAC_YBPTM21C,CISCO_ASR920CC,,,10.122.71.181,RAC,BKK,Cisco
3348,DISCP,RAC_DISCP21C,CISCO_ASR920CC,,,10.122.15.6,RAC,BKK,Cisco
3349,KBR1M,RAC_KBR1M21C,CISCO_ASR920CC,,,10.122.64.184,RAC,BKK,Cisco
3350,PSOMP,RAC_PSOMP21C,CISCO_ASR920CC,,,10.122.22.123,RAC,BKK,Cisco
3351,WTSRM,RAC_WTSRM21C,CISCO_ASR920CC,,,10.122.17.150,RAC,BKK,Cisco
3352,SLPSX,RAC_SLPSX21C,CISCO_ASR920CC,,,10.122.44.182,RAC,BKK,Cisco
3353,NW31M,RAC_NW31M51C,ciscoNCS540,Loopback0,10.64.3.137,10.124.210.137,RAC,BKK,Cisco
3354,PR14M,RAC_PR14M21C,CISCO_ASR920CC,,,10.125.196.133,RAC,BKK,Cisco
3355,CK18M,RAC_CK18M21C,CISCO_ASR920CC,,,10.122.14.42,RAC,BKK,Cisco
3356,BRDSP,RAC_BRDSP21C,CISCO_ASR920CC,,,10.122.32.117,RAC,BKK,Cisco
3357,RI46M,RAC_RI46M21C,CISCO_ASR920CC,,,10.122.64.134,RAC,BKK,Cisco
3358,PDMEX,RAC_PDMEX21C,CISCO_ASR920CC,,,10.122.47.132,RAC,BKK,Cisco
3359,CWMSM,RAC_CWMSM21C,CISCO_ASR920CC,,,10.122.28.45,RAC,BKK,Cisco
3360,RMCBP,RAC_RMCBP01C,CISCO_ASR901_TENGIG_DC_TDM,,,10.124.63.196,RAC,BKK,Cisco
3361,IT36M,RAC_IT36M21C,CISCO_ASR920CC,,,10.122.15.148,RAC,BKK,Cisco
3362,BAKEX,RAC_BAKEX21C,CISCO_ASR920CC,,,10.122.41.212,RAC,BKK,Cisco
3363,MBPHM,RAC_MBPHM21C,CISCO_ASR920CC,,,10.122.8.41,RAC,BKK,Cisco
3364,C2R1B,RAC_C2R1B21C,CISCO_ASR920CC,,,10.122.48.134,RAC,BKK,Cisco
3365,RB26M,RAC_RB26M21C,CISCO_ASR920CC,,,10.122.29.248,RAC,BKK,Cisco
3366,HITHP,RAC_HITHP21C,CISCO_ASR920CC,,,10.122.31.216,RAC,BKK,Cisco
3367,PHCNM,RAC_PHCNM21C,CISCO_ASR920CC,,,10.122.14.100,RAC,BKK,Cisco
3368,SHNSM,RAC_SHNSM51C,ciscoNCS540,Loopback0,10.64.16.203,10.124.209.61,RAC,BKK,Cisco
3369,PZATP,RAC_PZATP21C,CISCO_ASR920CC,,,10.122.18.87,RAC,BKK,Cisco
3370,DMNIM,RAC_DMNIM21C,CISCO_ASR920CC,,,10.122.32.54,RAC,BKK,Cisco
3371,WPK1M,RAC_WPK1M21C,CISCO_ASR920CC,,,10.122.12.199,RAC,BKK,Cisco
3372,SPU6M,RAC_SPU6M21C,CISCO_ASR920CC,,,10.122.31.11,RAC,BKK,Cisco
3373,SPMPM,RAC_SPMPM21C,CISCO_ASR920CC,,,10.122.45.8,RAC,BKK,Cisco
3374,LZNWM,RAC_LZNWM21C,CISCO_ASR920CC,,,10.122.18.198,RAC,BKK,Cisco
3375,KRRBP,RAC_KRRBP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.92,10.124.52.100,RAC,BKK,Cisco
3376,KL7BM,RAC_KL7BM51C,ciscoNCS540,Loopback0,10.64.9.87,10.124.216.87,RAC,BKK,Cisco
3377,EDKLM,RAC_EDKLM21C,CISCO_ASR920CC,,,10.122.28.125,RAC,BKK,Cisco
3378,MPINM,RAC_MPINM21C,CISCO_ASR920CC,,,10.122.14.53,RAC,BKK,Cisco
3379,GMMGP,RAC_GMMGP01C,CISCO_ASR901_TENGIG_DC_TDM,Loopback0,10.122.73.40,10.124.34.100,RAC,BKK,Cisco
3380,RJM2P,RAC_RJM2P21C,CISCO_ASR920CC,,,10.122.17.188,RAC,BKK,Cisco
3381,CHUPM,RAC_CHUPM21C,CISCO_ASR920CC,,,10.122.14.248,RAC,BKK,Cisco
3382,TWAE,RAG_TWAE17C,CISCO_ASR903,Loopback0,10.122.0.65,10.122.0.65,RAG,BKK,Cisco
3383,SATSM,RAC_SATSM21C,CISCO_ASR920CC,,,10.122.28.234,RAC,BKK,Cisco
3384,SK46M,RAC_SK46M21C,CISCO_ASR920CC,,,10.122.46.90,RAC,BKK,Cisco
3385,CWDC,RSW_CWDC02C,Cisco_4500_VSS,,,,RSW,BKK,Cisco
3386,MS62P,RAC_MS62P21C,CISCO_ASR920CC,,,10.122.25.189,RAC,BKK,Cisco
3387,KL07M,RAC_KL07M21C,CISCO_ASR920CC,,,10.122.47.85,RAC,BKK,Cisco
3388,KKW5M,RAC_KKW5M51C,ciscoNCS540,Loopback0,10.64.11.90,10.124.218.90,RAC,BKK,Cisco
3389,RM39M,RAC_RM39M51C,ciscoNCS540,Loopback0,10.64.5.147,10.124.212.147,RAC,BKK,Cisco
3390,SRKEM,RAC_SRKEM51C,ciscoNCS540,Loopback0,10.64.2.245,10.124.209.245,RAC,BKK,Cisco
3391,SZCFM,RAC_SZCFM21C,CISCO_ASR920CC,,,10.122.48.41,RAC,BKK,Cisco
3392,MBI1M,RAC_MBI1M21C,CISCO_ASR920CC,,,10.122.12.233,RAC,BKK,Cisco
3393,CTL9P,RAC_CTL9P21C,CISCO_ASR920CC,,,10.122.23.46,RAC,BKK,Cisco
3394,TPYRM,RAC_TPYRM21C,CISCO_ASR920CC,,,10.122.47.55,RAC,BKK,Cisco
3395,KTNAM,RAC_KTNAM51C,ciscoNCS540,Loopback0,10.64.4.14,10.124.211.14,RAC,BKK,Cisco
3396,SPSLM,RAC_SPSLM21C,CISCO_ASR920CC,,,10.122.17.60,RAC,BKK,Cisco
3397,RS53M,RAC_RS53M21C,CISCO_ASR920CC,,,10.122.64.203,RAC,BKK,Cisco
